"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"4","Antihyperglycemic Medications","41148083","OMOP2346045","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension Box of 100","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41303505","OMOP2501467","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension Box of 20","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41085387","OMOP2283349","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension Box of 3","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41303506","OMOP2501468","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension Box of 4","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41210602","OMOP2408564","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension Box of 5","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41219409","OMOP2417371","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Ctraphan]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40938209","OMOP2136171","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Ctraphan] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157104","OMOP2355066","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Ctraphan] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41281263","OMOP2479225","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Ctraphan] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745111","OMOP4712062","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Human Mixtard] Box of 1","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745110","OMOP4712063","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Human Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125597","OMOP2323559","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Huminsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41000556","OMOP2198518","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Huminsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41219406","OMOP2417368","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Huminsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125595","OMOP2323557","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Huminsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745109","OMOP4712064","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Humulin] Box of 1","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44114786","OMOP1109417","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Humulin] by Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41219407","OMOP2417369","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745112","OMOP4712061","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman] Box of 1","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125599","OMOP2323561","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44162244","OMOP3038967","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41031633","OMOP2229595","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman] Box of 3","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41031632","OMOP2229594","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman] Box of 4","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41094383","OMOP2292345","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Insuman] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41281257","OMOP2479219","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Mixtard]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43517675","OMOP2804790","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Mixtard] Box of 1","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157098","OMOP2355060","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Mixtard] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41188199","OMOP2386161","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44099183","OMOP1093814","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Novolin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44088918","OMOP1083549","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injectable Suspension [Novolin] by Novo Nordisk","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43516347","OMOP2803462","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injection","Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43517589","OMOP2804704","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injection Box of 1","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43514728","OMOP2801843","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injection Box of 5","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43516033","OMOP2803148","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injection [Mixtard]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43515228","OMOP2802343","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injection [Mixtard] Box of 1","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","43515227","OMOP2802342","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Injection [Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41296718","OMOP2494680","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML [Insuman]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41234773","OMOP2432735","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML [Mixtard]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44106074","OMOP1100705","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML [Novolin]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41179128","OMOP2377090","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe","Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41062778","OMOP2260740","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Actraphane]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40938210","OMOP2136172","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Actraphane] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41312582","OMOP2510544","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Actraphane] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41312581","OMOP2510543","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Berlinsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41094381","OMOP2292343","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Berlinsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125598","OMOP2323560","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Berlinsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157105","OMOP2355067","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Berlinsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40960362","OMOP2158324","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe Box of 10","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40960361","OMOP2158323","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe Box of 100","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41210601","OMOP2408563","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe Box of 20","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40991589","OMOP2189551","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe Box of 3","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40991588","OMOP2189550","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe Box of 4","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41116578","OMOP2314540","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe Box of 5","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157107","OMOP2355069","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Ctraphan]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157106","OMOP2355068","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Ctraphan] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41094380","OMOP2292342","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Ctraphan] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40875952","OMOP2073914","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Ctraphan] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125596","OMOP2323558","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Huminsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40969232","OMOP2167194","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Huminsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40906853","OMOP2104815","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Huminsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41188201","OMOP2386163","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Huminsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844740","OMOP2042702","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Insuman]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40906855","OMOP2104817","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Insuman] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41062775","OMOP2260737","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Insuman] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125600","OMOP2323562","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Insuman] Box of 3","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844739","OMOP2042701","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Insuman] Box of 4","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844738","OMOP2042700","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Insuman] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40875951","OMOP2073913","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Mixtard]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844736","OMOP2042698","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Mixtard] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41250427","OMOP2448389","insulin, isophane 50 UNT/ML / Regular Insulin, Human 50 UNT/ML Prefilled Syringe [Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36921506","OMOP5198595","insulin isophane 60 UNT/ML / insulin, regular, human 40 UNT/ML Injectable Suspension [Human Mixtard]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","36920055","OMOP5198596","insulin isophane 60 UNT/ML / insulin, regular, human 40 UNT/ML Injectable Suspension [Human Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41234774","OMOP2432736","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Actraphane]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40860036","OMOP2057998","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Berlinsulin]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41296719","OMOP2494681","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Ctraphan]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40860035","OMOP2057997","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Huminsulin]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40835726","OMOP2033688","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Solution","Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41210604","OMOP2408566","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Solution Box of 5","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844742","OMOP2042704","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Solution [Huminsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157116","OMOP2355078","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Solution [Huminsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157115","OMOP2355077","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Actraphane]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41312587","OMOP2510549","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Actraphane] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157114","OMOP2355076","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Actraphane] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157113","OMOP2355075","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Berlinsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41188203","OMOP2386165","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Berlinsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44169775","OMOP3046498","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Berlinsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41250431","OMOP2448393","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Berlinsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40929057","OMOP2127019","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension Box of 10","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40929056","OMOP2127018","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension Box of 20","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41241528","OMOP2439490","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension Box of 5","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40969235","OMOP2167197","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Ctraphan]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41062781","OMOP2260743","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Ctraphan] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40824321","OMOP2022283","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Ctraphan] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41281264","OMOP2479226","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Ctraphan] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745103","OMOP4712070","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Human Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157111","OMOP2355073","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Huminsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157110","OMOP2355072","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Huminsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41062780","OMOP2260742","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Huminsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844741","OMOP2042703","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Huminsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44127939","OMOP1122570","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Humulin] by Lilly","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745105","OMOP4712068","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Mixtard]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40745104","OMOP4712069","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44047474","OMOP1042105","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Novolin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44127938","OMOP1122569","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Injectable Suspension [Novolin] by Novo Nordisk","Marketed Product","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40828736","OMOP2026698","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Ixtard Eup]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41172273","OMOP2370235","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Mixtard]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","44119090","OMOP1113721","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML [Novolin]","Branded Drug Comp","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40866824","OMOP2064786","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe","Clinical Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40844743","OMOP2042705","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Actraphane]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41188204","OMOP2386166","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Actraphane] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157117","OMOP2355079","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Actraphane] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41157112","OMOP2355074","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Berlinsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41188202","OMOP2386164","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Berlinsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41000560","OMOP2198522","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Berlinsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41125605","OMOP2323567","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Berlinsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41085388","OMOP2283350","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe Box of 10","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41148085","OMOP2346047","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe Box of 20","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40960363","OMOP2158325","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe Box of 5","Clinical Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41062782","OMOP2260744","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ctraphan]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40906859","OMOP2104821","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ctraphan] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40906858","OMOP2104820","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ctraphan] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41000562","OMOP2198524","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ctraphan] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41000561","OMOP2198523","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Huminsulin]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41094388","OMOP2292350","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Huminsulin] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41312586","OMOP2510548","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Huminsulin] Box of 20","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41031634","OMOP2229596","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Huminsulin] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41219414","OMOP2417376","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ixtard Eup]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41219413","OMOP2417375","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ixtard Eup] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","40969236","OMOP2167198","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Ixtard Eup] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41281265","OMOP2479227","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Mixtard]","Branded Drug","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41031635","OMOP2229597","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Mixtard] Box of 10","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41031636","OMOP2229598","insulin, isophane 60 UNT/ML / Regular Insulin, Human 40 UNT/ML Prefilled Syringe [Mixtard] Box of 5","Branded Drug Box","Drug","RxNorm Extension"
"4","Antihyperglycemic Medications","41265580","OMOP2463542","insulin, isophane 70 UNT/ML [Huminsulin]","Branded Drug Comp","Drug","RxNorm Extension"
